Airline Code,Flight Number,Flight Status,Aircraft Code,Aircraft Name,Duration Minutes,Departure Airport Code,Departure Airport,Departure City,Departure Terminal,Departure Time,Estimated Departure,Arrival Airport Code,Arrival Airport,Arrival City,Arrival Terminal,Arrival Time,Estimated Arrival,Booking Classes,Captured URL,Captured At
VN,206,arrived,321,AIRBUS A321,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T05:53:00,2026-05-10T06:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T07:55:00,2026-05-10T08:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=206&departureDate=2026-05-10,
VN,207,arrived,321,AIRBUS A321,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T07:01:00,2026-05-10T07:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T09:12:00,2026-05-10T09:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=207&departureDate=2026-05-10,
VN,208,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T07:55:00,2026-05-10T08:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T09:58:00,2026-05-10T10:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=208&departureDate=2026-05-10,
VN,209,arrived,321,AIRBUS A321,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T08:59:00,2026-05-10T09:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T11:13:00,2026-05-10T11:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=209&departureDate=2026-05-10,
VN,210,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T10:02:00,2026-05-10T10:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T12:14:00,2026-05-10T12:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=210&departureDate=2026-05-10,
VN,211,arrived,787,787  ALL SERIES PASSENGER,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T11:01:00,2026-05-10T11:05:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T13:21:00,2026-05-10T13:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=211&departureDate=2026-05-10,
VN,212,arrived,321,AIRBUS A321,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T12:10:00,2026-05-10T12:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T14:17:00,2026-05-10T14:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=212&departureDate=2026-05-10,
VN,213,arrived,787,787  ALL SERIES PASSENGER,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T13:04:00,2026-05-10T13:05:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T15:11:00,2026-05-10T15:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=213&departureDate=2026-05-10,
VN,214,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T13:56:00,2026-05-10T14:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T16:09:00,2026-05-10T16:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=214&departureDate=2026-05-10,
VN,215,arrived,787,787  ALL SERIES PASSENGER,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T14:58:00,2026-05-10T15:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T17:01:00,2026-05-10T17:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=215&departureDate=2026-05-10,
VN,216,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T16:12:00,2026-05-10T16:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T18:28:00,2026-05-10T18:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=216&departureDate=2026-05-10,
VN,217,arrived,787,787  ALL SERIES PASSENGER,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T17:03:00,2026-05-10T17:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T19:05:00,2026-05-10T19:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=217&departureDate=2026-05-10,
VN,218,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T18:06:00,2026-05-10T18:05:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T20:18:00,2026-05-10T20:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=218&departureDate=2026-05-10,
VN,219,arrived,787,787  ALL SERIES PASSENGER,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T19:07:00,2026-05-10T19:05:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T21:07:00,2026-05-10T21:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=219&departureDate=2026-05-10,
VN,220,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T20:07:00,2026-05-10T20:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T22:08:00,2026-05-10T22:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=220&departureDate=2026-05-10,
VN,221,cancelled,350,AIRBUS INDUSTRIE A350,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T21:00:00,2026-05-10T21:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T23:10:00,2026-05-10T23:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=221&departureDate=2026-05-10,
VN,228,cancelled,321,AIRBUS A321,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T09:30:00,2026-05-10T09:30:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T11:40:00,2026-05-10T11:40:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=228&departureDate=2026-05-10,
VN,229,cancelled,321,AIRBUS A321,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T06:30:00,,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T08:40:00,,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=229&departureDate=2026-05-10,
VN,230,cancelled,321,AIRBUS A321,125.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T12:05:00,,HAN,NOI BAI INTL,HANOI,1,2026-05-10T14:10:00,,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=230&departureDate=2026-05-10,
VN,231,cancelled,787,787  ALL SERIES PASSENGER,135.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T18:30:00,2026-05-10T18:30:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T20:45:00,2026-05-10T20:45:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=231&departureDate=2026-05-10,
VN,232,cancelled,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T15:30:00,2026-05-10T15:30:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T17:40:00,2026-05-10T17:40:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=232&departureDate=2026-05-10,
VN,233,cancelled,321,AIRBUS A321,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T12:30:00,2026-05-10T12:30:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T14:40:00,2026-05-10T14:40:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=233&departureDate=2026-05-10,
VN,234,arrived,321,AIRBUS A321,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T15:28:00,2026-05-10T15:30:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T17:28:00,2026-05-10T17:40:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=234&departureDate=2026-05-10,
VN,238,cancelled,321,AIRBUS A321,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T21:30:00,2026-05-10T21:30:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T23:40:00,2026-05-10T23:40:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=238&departureDate=2026-05-10,
VN,239,cancelled,321,AIRBUS A321,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T18:20:00,2026-05-10T18:20:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T20:30:00,2026-05-10T20:30:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=239&departureDate=2026-05-10,
VN,240,cancelled,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T07:00:00,2026-05-10T07:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T09:10:00,2026-05-10T09:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=240&departureDate=2026-05-10,
VN,243,cancelled,321,AIRBUS A321,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T06:00:00,2026-05-10T06:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T08:10:00,2026-05-10T08:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=243&departureDate=2026-05-10,
VN,244,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T08:57:00,2026-05-10T09:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T11:15:00,2026-05-10T11:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=244&departureDate=2026-05-10,
VN,245,arrived,321,AIRBUS A321,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T07:58:00,2026-05-10T08:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T10:20:00,2026-05-10T10:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=245&departureDate=2026-05-10,
VN,246,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T11:07:00,2026-05-10T11:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T13:13:00,2026-05-10T13:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=246&departureDate=2026-05-10,
VN,247,arrived,787,787  ALL SERIES PASSENGER,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T09:58:00,2026-05-10T10:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T12:07:00,2026-05-10T12:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=247&departureDate=2026-05-10,
VN,248,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T13:14:00,2026-05-10T13:05:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T15:19:00,2026-05-10T15:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=248&departureDate=2026-05-10,
VN,249,cancelled,787,787  ALL SERIES PASSENGER,135.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T15:30:00,2026-05-10T15:30:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T17:45:00,2026-05-10T17:45:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=249&departureDate=2026-05-10,
VN,250,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T14:55:00,2026-05-10T15:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T17:03:00,2026-05-10T17:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=250&departureDate=2026-05-10,
VN,251,arrived,787,787  ALL SERIES PASSENGER,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T12:04:00,2026-05-10T12:05:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T14:16:00,2026-05-10T14:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=251&departureDate=2026-05-10,
VN,252,cancelled,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T16:40:00,2026-05-10T16:40:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T18:50:00,2026-05-10T18:50:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=252&departureDate=2026-05-10,
VN,253,arrived,787,787  ALL SERIES PASSENGER,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T13:58:00,2026-05-10T14:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T16:00:00,2026-05-10T16:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=253&departureDate=2026-05-10,
VN,254,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T17:01:00,2026-05-10T17:05:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T18:59:00,2026-05-10T19:15:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=254&departureDate=2026-05-10,
VN,256,cancelled,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T20:30:00,2026-05-10T20:30:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T22:40:00,2026-05-10T22:40:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=256&departureDate=2026-05-10,
VN,257,arrived,321,AIRBUS A321,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T17:34:00,2026-05-10T17:30:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T19:40:00,2026-05-10T19:40:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=257&departureDate=2026-05-10,
VN,258,arrived,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T19:01:00,2026-05-10T19:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T21:06:00,2026-05-10T21:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=258&departureDate=2026-05-10,
VN,259,arrived,787,787  ALL SERIES PASSENGER,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T17:58:00,2026-05-10T18:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T20:06:00,2026-05-10T20:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=259&departureDate=2026-05-10,
VN,260,cancelled,787,787  ALL SERIES PASSENGER,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T21:00:00,2026-05-10T21:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-10T23:10:00,2026-05-10T23:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=260&departureDate=2026-05-10,
VN,263,arrived,787,787  ALL SERIES PASSENGER,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T20:11:00,2026-05-10T20:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T22:12:00,2026-05-10T22:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=263&departureDate=2026-05-10,
VN,265,cancelled,787,787  ALL SERIES PASSENGER,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T20:30:00,2026-05-10T20:30:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T22:40:00,2026-05-10T22:40:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=265&departureDate=2026-05-10,
VN,267,arrived,321,AIRBUS A321,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T21:53:00,2026-05-10T22:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-11T00:00:00,2026-05-11T00:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=267&departureDate=2026-05-10,
VN,270,arrived,321,AIRBUS A321,130.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T22:54:00,2026-05-10T23:00:00,HAN,NOI BAI INTL,HANOI,1,2026-05-11T01:00:00,2026-05-11T01:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=270&departureDate=2026-05-10,
VN,273,arrived,350,AIRBUS INDUSTRIE A350,130.0,HAN,NOI BAI INTL,HANOI,1,2026-05-10T16:11:00,2026-05-10T16:00:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,3,2026-05-10T18:12:00,2026-05-10T18:10:00,"J, C, D, I, O, W, Z, U, Y, B, M, S, H, K, L, Q, N, R, T, E, P, A, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=273&departureDate=2026-05-10,
VN,306,arrived,787,787  ALL SERIES PASSENGER,340.0,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,2,2026-05-10T00:28:00,2026-05-10T00:20:00,NRT,NARITA INTL,TOKYO,1,2026-05-10T07:58:00,2026-05-10T08:00:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=306&departureDate=2026-05-10,
VN,307,arrived,787,787  ALL SERIES PASSENGER,360.0,NRT,NARITA INTL,TOKYO,1,2026-05-10T09:23:00,2026-05-10T09:30:00,SGN,TAN SON NHAT INTL,HO CHI MINH CITY,2,2026-05-10T13:29:00,2026-05-10T13:30:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=307&departureDate=2026-05-10,
VN,310,arrived,787,787  ALL SERIES PASSENGER,310.0,HAN,NOI BAI INTL,HANOI,2,2026-05-10T00:19:00,2026-05-10T00:25:00,NRT,NARITA INTL,TOKYO,1,2026-05-10T06:54:00,2026-05-10T07:35:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=310&departureDate=2026-05-10,
VN,311,arrived,787,787  ALL SERIES PASSENGER,340.0,NRT,NARITA INTL,TOKYO,1,2026-05-10T09:42:00,2026-05-10T09:30:00,HAN,NOI BAI INTL,HANOI,2,2026-05-10T13:21:00,2026-05-10T13:10:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=311&departureDate=2026-05-10,
VN,318,arrived,321,AIRBUS A321,325.0,DAD,INTERNATIONAL,DA NANG,2,2026-05-09T23:56:00,2026-05-10T00:10:00,NRT,NARITA INTL,TOKYO,1,2026-05-10T07:19:00,2026-05-10T07:35:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=318&departureDate=2026-05-10,
VN,319,arrived,321,AIRBUS A321,340.0,NRT,NARITA INTL,TOKYO,1,2026-05-10T09:00:00,2026-05-10T09:00:00,DAD,INTERNATIONAL,DA NANG,2,2026-05-10T12:57:00,2026-05-10T12:40:00,"J, C, D, I, O, Y, B, M, S, H, K, L, Q, N, R, T, A, E, P, G, X, V",https://integration-middleware-website.vietnamairlines.com/api/v1/public/flight/info?marketingAirlineCode=VN&marketingFlightNumber=319&departureDate=2026-05-10,
